Account,Region,SecurityIDType,SecurityID,Description,Quantity,RequestID,QuantityReceived,Rate,LocateID
CIL,US,SEDOL,BDR73G1,IQV US Equity,7000,,7000,GC,2603246387444691337-CPB10920
CIL,US,SEDOL,B633030,IR US Equity,13000,,13000,GC,643377589035680621-CPB10920
CIL,US,SEDOL,B0J2NS5,IRBT US Equity,18000,,18000,GC,6026410436700386061-CPB10920
CIL,US,SEDOL,BVGDLV7,IRCP US Equity,83000,,0,N/A,N/A
CIL,US,SEDOL,B2QH310,IRDM US Equity,47000,,47000,GC,3901866358834548273-CPB10920
CIL,US,SEDOL,BFWQ204,IRET US Equity,14000,,14000,GC,8608894700718343873-CPB10920
CIL,US,SEDOL,BVFTF03,IRM US Equity,33000,,33000,GC,7009855114011952733-CPB10920
CIL,US,SEDOL,BP4GNJ8,IRMD US Equity,43000,,43000,GC,3063033855295769421-CPB10920
CIL,US,SEDOL,2473020,IRS US Equity,192000,,0,N/A,N/A
CIL,US,SEDOL,BCRYTK1,IRT US Equity,70000,,70000,GC,5626360599139864233-CPB10920
CIL,US,SEDOL,BYT4ST5,IRTC US Equity,13000,,13000,GC,1741227519678434867-CPB10920
CIL,US,SEDOL,B3MZ6K5,IRWD US Equity,111000,,111000,GC,4470752933188450563-CPB10920
CIL,US,SEDOL,BMHT4M3,ISBC US Equity,88000,,88000,GC,8049786491571750470-CPB10920
CIL,US,SEDOL,2478144,ISCA US Equity,23000,,23000,GC,4996176653121570714-CPB10920
CIL,US,SEDOL,BFZCTT7,ISD US Equity,68000,,28710,15.50,7222049599379489155-CPB10920
CIL,US,SEDOL,B3DTML9,ISDAY US Equity,23000,,0,N/A,N/A
CIL,US,SEDOL,B3L99V0,ISHG US Equity,13000,,0,N/A,N/A
CIL,US,SEDOL,B1M98R4,ISNPY US Equity,72000,,2307,1.35,8921621492120598187-CPB10920
CIL,US,SEDOL,2871301,ISRG US Equity,2000,,2000,GC,1374211999173920045-CPB10920
CIL,US,SEDOL,2247571,ISRL US Equity,9000,,0,N/A,N/A
CIL,US,SEDOL,B6XRXR7,ISTB US Equity,20000,,20000,14.88,8777476283272938114-CPB10920
CIL,US,SEDOL,BNGY4R1,ISTR US Equity,43000,,11221,GC,8644231962288735514-CPB10920
CIL,US,SEDOL,2468769,ISUZY US Equity,87000,,13185,21.25,3839515890229463272-CPB10920
CIL,US,SEDOL,2372763,IT US Equity,7000,,7000,GC,7723485972852852806-CPB10920
CIL,US,SEDOL,B14MG44,ITA US Equity,5000,,5000,2.50,363717600009209520-CPB10920
CIL,US,SEDOL,B14MG88,ITB US Equity,24000,,0,N/A,N/A
CIL,US,SEDOL,BZ30DD5,ITCB US Equity,87000,,0,N/A,N/A
CIL,US,SEDOL,BHCB0P4,ITCI US Equity,125000,,125000,GC,8372426053897505201-CPB10920
CIL,US,SEDOL,BD06LM7,ITGR US Equity,13000,,13000,GC,4200754482669964611-CPB10920
CIL,US,SEDOL,B0421J7,ITI US Equity,171000,,171000,GC,6080290739425068834-CPB10920
CIL,US,SEDOL,2469892,ITIC US Equity,7000,,5640,GC,9195702453113669183-CPB10920
CIL,US,SEDOL,BGSDJS3,ITM US Equity,20000,,0,N/A,N/A
CIL,US,SEDOL,2468446,ITOCY US Equity,24000,,8736,GC,7780182798442450374-CPB10920
CIL,US,SEDOL,2342164,ITOT US Equity,15000,,15000,GC,3517891214259343182-CPB10920
CIL,US,SEDOL,2471949,ITRI US Equity,14000,,14000,GC,5807309993928838594-CPB10920
CIL,US,SEDOL,B0LNCS9,ITRN US Equity,38000,,38000,GC,7868165209785675934-CPB10920
CIL,US,SEDOL,BZBY209,ITT US Equity,17000,,17000,GC,8610141808983622810-CPB10920
CIL,US,SEDOL,2849739,ITUB US Equity,123000,,123000,GC,8174831237487935806-CPB10920
CIL,US,SEDOL,2457552,ITW US Equity,8000,,8000,GC,1827214724398234152-CPB10920
CIL,US,SEDOL,BN90WM7,IUSB US Equity,20000,,20000,GC,8669989197580292076-CPB10920
CIL,US,SEDOL,2810069,IUSG US Equity,16000,,16000,4.63,5738589407812863835-CPB10920
CIL,US,SEDOL,2720953,IUSV US Equity,18000,,18000,6.25,2980184118492350828-CPB10920
CIL,US,SEDOL,BTGQKH1,IVAL US Equity,38000,,0,N/A,N/A
CIL,US,SEDOL,2467971,IVC US Equity,131000,,131000,GC,4618514670099545038-CPB10920
CIL,US,SEDOL,2670520,IVE US Equity,9000,,9000,GC,8604416729831130375-CPB10920
CIL,US,SEDOL,BB2D0C5,IVH US Equity,74000,,12788,53.13,9142634546823842232-CPB10920
CIL,US,SEDOL,BYNNJ17,IVLU US Equity,44000,,35550,6.00,1895518167768517146-CPB10920
CIL,US,SEDOL,B3SFWN4,IVOG US Equity,8000,,0,N/A,N/A
CIL,US,SEDOL,B3WMBG7,IVOO US Equity,8000,,0,N/A,N/A
CIL,US,SEDOL,B6707Z8,IVOV US Equity,9000,,0,N/A,N/A
CIL,US,SEDOL,B5ZW0F0,IVR US Equity,64000,,64000,GC,830372459041801359-CPB10920
CIL,US,SEDOL,2593025,IVV US Equity,4000,,4000,GC,6026880528323330434-CPB10920
CIL,US,SEDOL,2615082,IVW US Equity,6000,,6000,GC,6122595023369056862-CPB10920
CIL,US,SEDOL,B28XP76,IVZ US Equity,60000,,60000,GC,1009036550239139002-CPB10920
CIL,US,SEDOL,2605641,IWB US Equity,7000,,7000,GC,2786239450435335158-CPB10920
CIL,US,SEDOL,B0GX336,IWC US Equity,12000,,12000,5.13,8925544738431416727-CPB10920
CIL,US,SEDOL,2713210,IWD US Equity,8000,,8000,GC,6009406922008907155-CPB10920
CIL,US,SEDOL,2679839,IWF US Equity,7000,,7000,GC,5244598345875699397-CPB10920
CIL,US,SEDOL,B4QWBH1,IWL US Equity,15000,,0,N/A,N/A
CIL,US,SEDOL,2622059,IWM US Equity,7000,,7000,GC,7470736379174564473-CPB10920
CIL,US,SEDOL,2689719,IWN US Equity,9000,,9000,GC,4206563876499010836-CPB10920
CIL,US,SEDOL,2713276,IWO US Equity,6000,,6000,1.48,2365254957293457118-CPB10920
CIL,US,SEDOL,2810478,IWP US Equity,8000,,8000,GC,6384518624508592264-CPB10920
CIL,US,SEDOL,B4ZD2Y9,IWR US Equity,18000,,18000,GC,5182598418858096689-CPB10920
CIL,US,SEDOL,2810490,IWS US Equity,12000,,12000,GC,5407916582689945997-CPB10920
CIL,US,SEDOL,2675183,IWV US Equity,6000,,6000,1.60,1492744954904201861-CPB10920
CIL,US,SEDOL,B4QZLK3,IWY US Equity,12000,,0,N/A,N/A
CIL,US,SEDOL,2402444,IX US Equity,13000,,7637,2.63,5296547965086221713-CPB10920
CIL,US,SEDOL,2819237,IXC US Equity,33000,,33000,2.63,6350766348291361185-CPB10920
CIL,US,SEDOL,2819226,IXG US Equity,16000,,6971,3.38,7763834468783833975-CPB10920
CIL,US,SEDOL,2819215,IXJ US Equity,17000,,17000,11.88,1066482817811497705-CPB10920
CIL,US,SEDOL,2819204,IXN US Equity,6000,,6000,3.13,5192927942724006316-CPB10920
CIL,US,SEDOL,2819196,IXP US Equity,18000,,0,N/A,N/A
CIL,US,SEDOL,B8DPR39,IXUS US Equity,18000,,18000,GC,2516671089821369842-CPB10920
CIL,US,SEDOL,2741147,IYC US Equity,5000,,5000,GC,525243867953544311-CPB10920
CIL,US,SEDOL,2605083,IYE US Equity,31000,,0,N/A,N/A
CIL,US,SEDOL,2646145,IYF US Equity,8000,,8000,3.00,2651891755613310253-CPB10920
CIL,US,SEDOL,2605663,IYG US Equity,8000,,0,N/A,N/A
CIL,US,SEDOL,2614227,IYH US Equity,6000,,6000,1.60,2027125278350422923-CPB10920
CIL,US,SEDOL,2605179,IYJ US Equity,7000,,7000,4.63,1980310876250945456-CPB10920
CIL,US,SEDOL,2741170,IYK US Equity,9000,,0,N/A,N/A
CIL,US,SEDOL,B7N3GY0,IYLD US Equity,40000,,0,N/A,N/A
CIL,US,SEDOL,2741158,IYM US Equity,11000,,0,N/A,N/A
CIL,US,SEDOL,2605652,IYR US Equity,11000,,11000,GC,2880279360380320344-CPB10920
CIL,US,SEDOL,2012423,IYT US Equity,6000,,0,N/A,N/A
CIL,US,SEDOL,2687003,IYW US Equity,5000,,0,N/A,N/A
CIL,US,SEDOL,2695705,IYY US Equity,7000,,0,N/A,N/A
CIL,US,SEDOL,2618274,IYZ US Equity,35000,,35000,3.38,5216081129364962527-CPB10920
CIL,US,SEDOL,2344922,JACK US Equity,12000,,12000,GC,6691972024617157550-CPB10920
CIL,US,SEDOL,BDRW1M8,JAG US Equity,126000,,126000,1.48,7850950568012788065-CPB10920
CIL,US,SEDOL,BQVXT24,JAPAY US Equity,93000,,0,N/A,N/A
CIL,US,SEDOL,BFZB9N8,JAPSY US Equity,64000,,0,N/A,N/A
CIL,US,SEDOL,B4Q5ZN4,JAZZ US Equity,8000,,8000,GC,1267334496467074051-CPB10920
CIL,US,SEDOL,B5BH372,JBAXY US Equity,115000,,0,N/A,N/A
CIL,US,SEDOL,BD3BX01,JBGS US Equity,26000,,26000,GC,9100132911419801132-CPB10920
CIL,US,SEDOL,2445416,JBHT US Equity,11000,,11000,GC,4284932630305260342-CPB10920
CIL,US,SEDOL,2471789,JBL US Equity,31000,,31000,GC,5620150677403878168-CPB10920
CIL,US,SEDOL,2852760,JBLU US Equity,61000,,61000,GC,7648945769312073558-CPB10920
CIL,US,SEDOL,B3K5JC0,JBSAY US Equity,65000,,0,N/A,N/A
CIL,US,SEDOL,2772998,JBSS US Equity,11000,,11000,GC,2627109939867437116-CPB10920
CIL,US,SEDOL,B3BRJZ8,JBT US Equity,11000,,11000,GC,188461386454549245-CPB10920
CIL,US,SEDOL,BWD23P2,JCAP US Equity,51000,,51000,GC,3280928056048635334-CPB10920
CIL,US,SEDOL,B1VRQ42,JCE US Equity,71000,,0,N/A,N/A
CIL,US,SEDOL,BY7QL61,JCI US Equity,25000,,25000,GC,161271466618893891-CPB10920
CIL,US,SEDOL,BD6NWZ2,JCO US Equity,102000,,0,N/A,N/A
CIL,US,SEDOL,B75DGJ3,JCOM US Equity,12000,,12000,GC,3158704921082116420-CPB10920
CIL,US,SEDOL,BMM27D9,JD US Equity,35000,,35000,GC,2360256597278147434-CPB10920
CIL,US,SEDOL,2852652,JDD US Equity,93000,,6694,16.13,6852371826542165184-CPB10920
CIL,US,SEDOL,BF04KD9,JDST US Equity,79000,,0,N/A,N/A
CIL,US,SEDOL,2961871,JDWPY US Equity,11000,,0,N/A,N/A
CIL,US,SEDOL,2469052,JEC US Equity,18000,,18000,GC,7893663315682898872-CPB10920
CIL,US,SEDOL,BG0Q4Z2,JEF US Equity,51000,,51000,GC,6942885062339743605-CPB10920
CIL,US,SEDOL,BYM4WL2,JELD US Equity,54000,,54000,GC,8597823122899486171-CPB10920
CIL,US,SEDOL,BWTM3K1,JETS US Equity,34000,,0,N/A,N/A
CIL,US,SEDOL,2183363,JEXYY US Equity,37000,,0,N/A,N/A
CIL,US,SEDOL,BK6RNJ4,JFIN US Equity,77000,,0,N/A,N/A
CIL,US,SEDOL,B00KFT3,JFR US Equity,103000,,103000,14.50,2197522980571429345-CPB10920
CIL,US,SEDOL,BSPHGQ9,JGH US Equity,65000,,12483,12.75,1539460812814371472-CPB10920
CIL,US,SEDOL,BYVFL75,JHD US Equity,102000,,0,N/A,N/A
CIL,US,SEDOL,BYPZJQ6,JHG US Equity,47000,,47000,GC,5355536178129882011-CPB10920
CIL,US,SEDOL,BYNF3G6,JHML US Equity,27000,,0,N/A,N/A
CIL,US,SEDOL,BYNLVP9,JHMT US Equity,21000,,0,N/A,N/A
CIL,US,SEDOL,B3LCV80,JHX US Equity,61000,,0,N/A,N/A
CIL,US,SEDOL,2010386,JIXAY US Equity,21000,,0,N/A,N/A
CIL,US,SEDOL,B1Z5QX1,JJATF US Equity,41000,,0,N/A,N/A
CIL,US,SEDOL,B1Z5RX8,JJCTF US Equity,36000,,84,12.50,2550294158470724020-CPB10920
CIL,US,SEDOL,BDDMJ62,JJG US Equity,23000,,904,5.25,1152350715551265949-CPB10920
CIL,US,SEDOL,B1Z5S35,JJGTF US Equity,49000,,0,N/A,N/A
CIL,US,SEDOL,B28M7D3,JJMTF US Equity,39000,,0,N/A,N/A
CIL,US,SEDOL,B3B8GR2,JJOFF US Equity,111000,,0,N/A,N/A
CIL,US,SEDOL,B3B8HF7,JJPFF US Equity,16000,,0,N/A,N/A
CIL,US,SEDOL,2469171,JJSF US Equity,6000,,6000,GC,8455384918853859077-CPB10920
CIL,US,SEDOL,B3B8HK2,JJSSF US Equity,48000,,0,N/A,N/A
CIL,US,SEDOL,B3B8GB6,JJUFF US Equity,67000,,0,N/A,N/A
CIL,US,SEDOL,B01RGN4,JKD US Equity,6000,,2911,4.63,6220276109912816457-CPB10920
CIL,US,SEDOL,B01RGM3,JKE US Equity,6000,,4322,3.25,2066378617230245445-CPB10920
CIL,US,SEDOL,B01RGK1,JKF US Equity,10000,,4155,4.63,6497074045371303000-CPB10920
CIL,US,SEDOL,B01RGW3,JKG US Equity,6000,,0,N/A,N/A
CIL,US,SEDOL,B01RGV2,JKH US Equity,5000,,0,N/A,N/A
CIL,US,SEDOL,2469193,JKHY US Equity,7000,,7000,GC,6426264160179277071-CPB10920
CIL,US,SEDOL,B01RGT0,JKI US Equity,7000,,3471,2.88,4638393333858286250-CPB10920
CIL,US,SEDOL,B01RGS9,JKJ US Equity,6000,,0,N/A,N/A
CIL,US,SEDOL,B01RGP6,JKL US Equity,8000,,0,N/A,N/A
CIL,US,SEDOL,B64H9N4,JKS US Equity,53000,,15410,GC,1315788441595002075-CPB10920
CIL,US,SEDOL,2040640,JLL US Equity,8000,,8000,GC,489591686700027811-CPB10920
CIL,US,SEDOL,B4Q3GM4,JLS US Equity,44000,,29914,22.50,339118909145891657-CPB10920
CIL,US,SEDOL,B3S7ZG4,JMF US Equity,116000,,77234,64.13,2238014235048391476-CPB10920
CIL,US,SEDOL,BJLMY27,JMIA US Equity,118000,,118000,17.25,2670686789496388464-CPB10920
CIL,US,SEDOL,2475833,JNJ US Equity,8000,,8000,GC,2170682394238696920-CPB10920
CIL,US,SEDOL,BJLV5H6,JNK US Equity,10000,,10000,GC,8373573560106005682-CPB10920
CIL,US,SEDOL,2431846,JNPR US Equity,42000,,42000,GC,5638578918185717282-CPB10920
CIL,US,SEDOL,B5B4HG0,JNRFY US Equity,50000,,0,N/A,N/A
CIL,US,SEDOL,BDDMJB7,JO US Equity,31000,,27786,3.13,4271768379043497397-CPB10920
CIL,US,SEDOL,B02TT74,JOBS US Equity,15000,,15000,GC,5062630363529723608-CPB10920
CIL,US,SEDOL,2768663,JOE US Equity,60000,,60000,GC,2490003463997112697-CPB10920
CIL,US,SEDOL,2470496,JOF US Equity,114000,,13151,15.00,1097790769604966158-CPB10920
CIL,US,SEDOL,2476847,JOUT US Equity,18000,,18000,GC,5777796419338090619-CPB10920
CIL,US,SEDOL,2518266,JPC US Equity,100000,,66234,36.50,6384046291742668083-CPB10920
CIL,US,SEDOL,BKQTVP2,JPEM US Equity,19000,,0,N/A,N/A
CIL,US,SEDOL,BZCTP59,JPHF US Equity,41000,,0,N/A,N/A
CIL,US,SEDOL,B8CQ681,JPI US Equity,41000,,18509,31.50,3166102855422884995-CPB10920
CIL,US,SEDOL,BKQTVR4,JPIN US Equity,19000,,0,N/A,N/A
CIL,US,SEDOL,2190385,JPM US Equity,11000,,11000,GC,1604251025200137998-CPB10920
CIL,US,SEDOL,BN70HD5,JPMV US Equity,15000,,0,N/A,N/A
CIL,US,SEDOL,BYR08Y0,JPN US Equity,37000,,0,N/A,N/A
CIL,US,SEDOL,BBQ39C4,JPNL US Equity,18000,,0,N/A,N/A
CIL,US,SEDOL,2987316,JPS US Equity,103000,,103000,19.38,2980949216462355964-CPB10920
CIL,US,SEDOL,BZ7Q1H9,JPST US Equity,20000,,20000,4.75,5564203715248473274-CPB10920
CIL,US,SEDOL,2812968,JPXN US Equity,17000,,6196,5.00,3556190010515895885-CPB10920
CIL,US,SEDOL,2842266,JQC US Equity,133000,,133000,10.75,1419342433093466255-CPB10920
CIL,US,SEDOL,B87B0V2,JRI US Equity,58000,,32571,13.63,844830351770498080-CPB10920
CIL,US,SEDOL,B020V60,JRO US Equity,104000,,104000,24.63,4355239430635933530-CPB10920
CIL,US,SEDOL,2822172,JRS US Equity,94000,,0,N/A,N/A
CIL,US,SEDOL,BT8RWQ5,JRVR US Equity,20000,,20000,GC,6070249118268344387-CPB10920
CIL,US,SEDOL,B02VP49,JSAIY US Equity,95000,,0,N/A,N/A
CIL,US,SEDOL,B01D524,JSHLY US Equity,65000,,0,N/A,N/A
CIL,US,SEDOL,B1Z7422,JTD US Equity,61000,,7636,26.75,6803127525262707446-CPB10920
CIL,US,SEDOL,2965668,JW/A US Equity,23000,,23000,GC,1547383280002089120-CPB10920
CIL,US,SEDOL,2965679,JW/B US Equity,23000,,0,N/A,N/A
CIL,US,SEDOL,2641827,JWN US Equity,32000,,32000,GC,701058721560415169-CPB10920
CIL,US,SEDOL,B1FGVP1,JXI US Equity,18000,,0,N/A,N/A
CIL,US,SEDOL,BRK0127,JYNT US Equity,53000,,53000,GC,89147240750728461-CPB10920
CIL,US,SEDOL,2486813,K US Equity,16000,,16000,GC,2048551810299834845-CPB10920
CIL,US,SEDOL,2769978,KAI US Equity,12000,,12000,GC,3437606208876265998-CPB10920
CIL,US,SEDOL,2482178,KAJMY US Equity,75000,,0,N/A,N/A
CIL,US,SEDOL,B15CJ33,KALU US Equity,11000,,11000,GC,138796621909607966-CPB10920
CIL,US,SEDOL,BD06CS0,KALV US Equity,78000,,78000,GC,7150237536767228829-CPB10920
CIL,US,SEDOL,2483223,KAMN US Equity,17000,,17000,GC,8827392305161354657-CPB10920
CIL,US,SEDOL,BFZPL12,KAOOY US Equity,68000,,68000,23.00,169249452931070407-CPB10920
CIL,US,SEDOL,B4Y1MH7,KAR US Equity,41000,,41000,GC,4473050548393521522-CPB10920
CIL,US,SEDOL,B3DG2Y3,KB US Equity,28000,,28000,GC,6782192807361689074-CPB10920
CIL,US,SEDOL,BJZD8V3,KBA US Equity,33000,,33000,1.23,2288515205907789205-CPB10920
CIL,US,SEDOL,2491635,KBAL US Equity,52000,,52000,GC,5707172433682386285-CPB10920
CIL,US,SEDOL,B0Q4PD3,KBE US Equity,24000,,24000,1.23,1024938749798007453-CPB10920
CIL,US,SEDOL,2485070,KBH US Equity,32000,,32000,GC,7593567940438281279-CPB10920
CIL,US,SEDOL,B1HHB18,KBR US Equity,40000,,40000,GC,9095644812451035972-CPB10920
CIL,US,SEDOL,BDQYNG3,KBWB US Equity,20000,,0,N/A,N/A
CIL,US,SEDOL,BDQYNJ6,KBWY US Equity,33000,,0,N/A,N/A
CIL,US,SEDOL,2491550,KCDMY US Equity,99000,,0,N/A,N/A
CIL,US,SEDOL,B0PZML4,KCE US Equity,19000,,0,N/A,N/A
CIL,US,SEDOL,BD5K4K3,KCLI US Equity,31000,,0,N/A,N/A
CIL,US,SEDOL,B3DTLC3,KDDIY US Equity,74000,,0,N/A,N/A
CIL,US,SEDOL,BD3W133,KDP US Equity,38000,,38000,GC,8483995593368449119-CPB10920
CIL,US,SEDOL,BRKFN59,KE US Equity,68000,,52223,GC,574819083199559459-CPB10920
CIL,US,SEDOL,2487117,KELYA US Equity,42000,,42000,GC,5336153234040731486-CPB10920
CIL,US,SEDOL,2487128,KELYB US Equity,38000,,0,N/A,N/A
CIL,US,SEDOL,2487612,KEM US Equity,53000,,53000,GC,8123122640165621666-CPB10920
CIL,US,SEDOL,BV5DDJ0,KEN US Equity,49000,,0,N/A,N/A
CIL,US,SEDOL,2480495,KEP US Equity,89000,,0,N/A,N/A
CIL,US,SEDOL,2493534,KEX US Equity,13000,,13000,GC,2793704378071335243-CPB10920
CIL,US,SEDOL,2490911,KEY US Equity,57000,,57000,GC,2131953055683883452-CPB10920
CIL,US,SEDOL,BQZJ0Q9,KEYS US Equity,11000,,11000,GC,8859786552082741708-CPB10920
CIL,US,SEDOL,2746982,KFRC US Equity,29000,,29000,GC,4618082337148782948-CPB10920
CIL,US,SEDOL,2386849,KFY US Equity,27000,,27000,GC,1813590800032709505-CPB10920
CIL,US,SEDOL,BCF5S10,KFYP US Equity,38000,,0,N/A,N/A
CIL,US,SEDOL,BYRY499,KHC US Equity,36000,,36000,GC,3373369283649777725-CPB10920
CIL,US,SEDOL,B3DTRM5,KHOLY US Equity,63000,,0,N/A,N/A
CIL,US,SEDOL,BYWL5L4,KIDS US Equity,27000,,27000,GC,1886715934418517116-CPB10920
CIL,US,SEDOL,B0Q4PJ9,KIE US Equity,29000,,29000,5.13,5214729269122612397-CPB10920
CIL,US,SEDOL,2491594,KIM US Equity,50000,,50000,GC,7163559204679366040-CPB10920
CIL,US,SEDOL,BH3XG40,KIN US Equity,137000,,100091,GC,758203579294895840-CPB10920
CIL,US,SEDOL,BC163B2,KIO US Equity,64000,,64000,27.38,8961936307502796283-CPB10920
CIL,US,SEDOL,BG1FRR1,KKR US Equity,35000,,35000,GC,826634096774892987-CPB10920
CIL,US,SEDOL,2480138,KLAC US Equity,11000,,11000,GC,5470060745406332433-CPB10920
CIL,US,SEDOL,2455329,KLBAY US Equity,134000,,0,N/A,N/A
CIL,US,SEDOL,BJ4T016,KLDO US Equity,117000,,1577,21.63,43584420238278798-CPB10920
CIL,US,SEDOL,2498001,KLIC US Equity,42000,,42000,GC,3976663460162979737-CPB10920
CIL,US,SEDOL,BGL64M8,KLXE US Equity,108000,,108000,GC,3124418719496225535-CPB10920
CIL,US,SEDOL,2491839,KMB US Equity,8000,,8000,GC,4453249139607160145-CPB10920
CIL,US,SEDOL,B3Y3856,KMF US Equity,91000,,0,N/A,N/A
CIL,US,SEDOL,B3NQ4P8,KMI US Equity,49000,,49000,GC,2864526560131333884-CPB10920
CIL,US,SEDOL,B52KRV2,KMPR US Equity,13000,,13000,GC,200349985226965083-CPB10920
CIL,US,SEDOL,2488121,KMT US Equity,34000,,34000,GC,783868755172244616-CPB10920
CIL,US,SEDOL,2495983,KMTUY US Equity,44000,,44000,9.00,5620140218515931805-CPB10920
CIL,US,SEDOL,2983563,KMX US Equity,16000,,16000,GC,3297966734472560388-CPB10920
CIL,US,SEDOL,BJTD9L6,KN US Equity,49000,,49000,GC,8004251047412545009-CPB10920
CIL,US,SEDOL,2981965,KNBWY US Equity,48000,,0,N/A,N/A
CIL,US,SEDOL,B1KHKJ6,KNDI US Equity,200000,,42275,42.75,1866225172323846533-CPB10920
CIL,US,SEDOL,B051B48,KNL US Equity,41000,,41000,GC,6934542845658811429-CPB10920
CIL,US,SEDOL,2001971,KNMCY US Equity,22000,,0,N/A,N/A
CIL,US,SEDOL,B84HZW9,KNOP US Equity,53000,,0,N/A,N/A
CIL,US,SEDOL,BD0MGM0,KNSA US Equity,123000,,123000,GC,2195957648023897206-CPB10920
CIL,US,SEDOL,BD1MGQ3,KNSL US Equity,10000,,10000,GC,6478512246231221778-CPB10920
CIL,US,SEDOL,BF0LKD0,KNX US Equity,30000,,30000,GC,6177362226942921497-CPB10920
CIL,US,SEDOL,B3F09N1,KNYJY US Equity,36000,,0,N/A,N/A
CIL,US,SEDOL,2206657,KO US Equity,23000,,23000,GC,6880087809267223010-CPB10920
CIL,US,SEDOL,BFXC933,KOD US Equity,64000,,64000,GC,2055695595477250086-CPB10920
CIL,US,SEDOL,2193317,KOF US Equity,17000,,15187,GC,1004070241228178369-CPB10920
CIL,US,SEDOL,B0X46B1,KOP US Equity,35000,,35000,GC,1852716711609283189-CPB10920
CIL,US,SEDOL,B9HHNJ6,KORU US Equity,52000,,0,N/A,N/A
CIL,US,SEDOL,BHK15K6,KOS US Equity,149000,,149000,GC,8399351848303507826-CPB10920
CIL,US,SEDOL,B3WDPG8,KPCPY US Equity,47000,,0,N/A,N/A
CIL,US,SEDOL,BG3FZW0,KPTI US Equity,101000,,101000,2.75,1328777687853911831-CPB10920
CIL,US,SEDOL,2497406,KR US Equity,39000,,39000,GC,654872378712307932-CPB10920
CIL,US,SEDOL,B547X79,KRA US Equity,33000,,33000,GC,7419661320431223948-CPB10920
CIL,US,SEDOL,2495529,KRC US Equity,13000,,13000,GC,2085753951506220000-CPB10920
CIL,US,SEDOL,B17N7T6,KRE US Equity,20000,,20000,1.23,4341749699182149835-CPB10920
CIL,US,SEDOL,BF0YMC2,KREF US Equity,51000,,51000,GC,5518334545734156589-CPB10920
CIL,US,SEDOL,BPBSZJ1,KRG US Equity,63000,,63000,GC,5680025909359362235-CPB10920
CIL,US,SEDOL,BWFRFD7,KRNT US Equity,32000,,32000,GC,1219021567643464749-CPB10920
CIL,US,SEDOL,BY3H7G0,KRNY US Equity,77000,,77000,GC,4058811581416715193-CPB10920
CIL,US,SEDOL,2166397,KRO US Equity,84000,,84000,GC,353467076652713776-CPB10920
CIL,US,SEDOL,BJMLSD2,KRTX US Equity,61000,,61000,GC,8945936226123075559-CPB10920
CIL,US,SEDOL,BD6JX35,KRYS US Equity,25000,,25000,GC,2755403153427482993-CPB10920
CIL,US,SEDOL,BYQR2M8,KSA US Equity,33000,,33000,GC,1428505256958054212-CPB10920
CIL,US,SEDOL,BDGSV27,KSRYY US Equity,29000,,0,N/A,N/A
CIL,US,SEDOL,2496113,KSS US Equity,26000,,26000,GC,3104622780782130490-CPB10920
CIL,US,SEDOL,2607647,KSU US Equity,12000,,12000,GC,3080024254810047177-CPB10920
CIL,US,SEDOL,2419875,KT US Equity,88000,,88000,GC,2325811909192469950-CPB10920
CIL,US,SEDOL,BJTJGC4,KTB US Equity,30000,,30000,GC,7729476999859191357-CPB10920
CIL,US,SEDOL,BDC4CN7,KTF US Equity,87000,,0,N/A,N/A
CIL,US,SEDOL,2512149,KTOS US Equity,54000,,54000,GC,3531558269503255088-CPB10920
CIL,US,SEDOL,2497859,KUBTY US Equity,13000,,0,N/A,N/A
CIL,US,SEDOL,BYZD465,KURA US Equity,62000,,62000,GC,225520501976578123-CPB10920
CIL,US,SEDOL,B298495,KW US Equity,46000,,46000,GC,6385919618457485960-CPB10920
CIL,US,SEDOL,BCRYT23,KWEB US Equity,24000,,24000,6.38,6277558980005151349-CPB10920
CIL,US,SEDOL,2286886,KWHIY US Equity,115000,,0,N/A,N/A
CIL,US,SEDOL,2231671,KWPCY US Equity,22000,,0,N/A,N/A
CIL,US,SEDOL,2715186,KWR US Equity,7000,,7000,GC,6064367908150492459-CPB10920
CIL,US,SEDOL,B1FGVM8,KXI US Equity,19000,,19000,15.13,3879970983726528762-CPB10920
CIL,US,SEDOL,B0315J3,KYN US Equity,69000,,0,N/A,N/A
CIL,US,SEDOL,2498120,KYOCY US Equity,17000,,0,N/A,N/A
CIL,US,SEDOL,2523022,L US Equity,22000,,22000,GC,2054155291100266680-CPB10920
CIL,US,SEDOL,BFZBP07,LABD US Equity,45000,,0,N/A,N/A
CIL,US,SEDOL,BD6RD62,LABU US Equity,29000,,29000,3.13,6520037083128707065-CPB10920
CIL,US,SEDOL,BD0MPW3,LACQ US Equity,98000,,0,N/A,N/A
CIL,US,SEDOL,BF6QP67,LACQU US Equity,95000,,0,N/A,N/A
CIL,US,SEDOL,2515030,LAD US Equity,8000,,8000,GC,3474042756225974803-CPB10920
CIL,US,SEDOL,BJ367P1,LADR US Equity,59000,,59000,GC,5658087234225159856-CPB10920
CIL,US,SEDOL,BSPHGN6,LAMR US Equity,13000,,13000,GC,9218646271629703335-CPB10920
CIL,US,SEDOL,2503206,LANC US Equity,8000,,8000,GC,4608099420386968338-CPB10920
CIL,US,SEDOL,B83TNY4,LAND US Equity,84000,,84000,GC,5069952484705483721-CPB10920
